delivery_partner_id,sla_breach,Churned,partner_name,Action
DP09389,0.9230769230769231,0.5384615384615384,Divya T,No action needed
DP09390,0.7692307692307693,0.7692307692307693,Vikas E,No action needed
DP09391,0.6363636363636364,0.6363636363636364,Ananya K,No action needed
DP09392,0.8,0.8,Suresh G,No action needed
DP09393,0.5555555555555556,0.6666666666666666,Divya N,No action needed
DP09394,0.2,1.0,Meena J,No action needed
DP09395,0.7,0.8,Deepak S,No action needed
DP09396,0.6666666666666666,0.7777777777777778,Nikhil C,No action needed
DP09397,0.8181818181818182,0.45454545454545453,Meena Y,No action needed
DP09398,0.5,0.6,Suresh T,No action needed
DP09399,0.7,0.5,Rakesh V,No action needed
DP09400,0.8333333333333334,0.5,Rakesh H,No action needed
DP09401,0.6666666666666666,0.5833333333333334,Santosh A,No action needed
DP09402,0.7777777777777778,1.0,Meena J,No action needed
DP09403,0.75,0.875,Arjun V,No action needed
DP09404,0.5714285714285714,0.6428571428571429,Divya F,No action needed
DP09405,0.5,0.75,Rahul Z,No action needed
DP09406,0.25,0.75,Ravi P,No action needed
DP09407,1.0,0.42857142857142855,Deepak L,Monitor closely
DP09408,0.5833333333333334,0.8333333333333334,Pooja B,No action needed
DP09409,0.8888888888888888,0.5555555555555556,Manoj V,No action needed
DP09410,0.6153846153846154,0.7692307692307693,Santosh O,No action needed
DP09411,0.5714285714285714,0.7142857142857143,Pooja P,No action needed
DP09412,0.5,0.8333333333333334,Rakesh F,No action needed
DP09413,0.6666666666666666,0.8666666666666667,Kiran D,No action needed
DP09414,1.0,0.6,Ravi F,SLA renegotiation
DP09415,0.4444444444444444,0.7777777777777778,Meena K,No action needed
DP09416,0.5714285714285714,0.8571428571428571,Nikhil Y,No action needed
DP09417,0.35714285714285715,0.7857142857142857,Meena E,No action needed
DP09418,0.5,0.7,Ravi E,No action needed
DP09419,0.8181818181818182,0.7272727272727273,Ravi G,No action needed
DP09420,0.6666666666666666,0.3333333333333333,Pooja H,No action needed
DP09421,0.75,0.625,Ravi M,No action needed
DP09422,0.6666666666666666,1.0,Priya L,No action needed
DP09423,0.875,0.625,Pooja L,No action needed
DP09424,0.75,0.6666666666666666,Rakesh G,No action needed
DP09425,0.7272727272727273,0.6818181818181818,Kiran C,No action needed
DP09426,0.6363636363636364,0.9090909090909091,Rahul G,No action needed
DP09427,0.5384615384615384,0.8461538461538461,Meena W,No action needed
DP09428,0.6666666666666666,0.75,Kiran B,No action needed
DP09429,0.75,0.875,Ananya N,No action needed
DP09430,0.5,0.875,Ravi C,No action needed
DP09431,0.8571428571428571,0.7142857142857143,Rahul C,No action needed
DP09432,0.5,0.5,Rakesh Q,No action needed
DP09433,0.7777777777777778,0.7777777777777778,Meena F,No action needed
DP09434,0.6666666666666666,0.6666666666666666,Divya S,No action needed
DP09435,0.6428571428571429,0.7857142857142857,Vikas Z,No action needed
DP09436,0.4375,0.6875,Shreya H,No action needed
DP09437,0.6666666666666666,0.6666666666666666,Vikas M,No action needed
DP09438,0.7692307692307693,0.8461538461538461,Sneha M,No action needed
DP09439,0.6666666666666666,0.5555555555555556,Rakesh R,No action needed
DP09440,0.6666666666666666,1.0,Meena O,No action needed
DP09441,0.5714285714285714,0.8571428571428571,Priya W,No action needed
DP09442,0.6428571428571429,1.0,Suresh B,No action needed
DP09443,0.5454545454545454,0.6363636363636364,Pooja W,No action needed
DP09444,0.625,0.75,Meena E,No action needed
DP09445,0.6363636363636364,0.6363636363636364,Priya E,No action needed
DP09446,0.8888888888888888,0.5555555555555556,Arjun M,No action needed
DP09447,0.5384615384615384,0.5384615384615384,Neha P,No action needed
DP09448,0.6666666666666666,0.6666666666666666,Sneha W,No action needed
DP09449,0.5714285714285714,0.8571428571428571,Arjun Y,No action needed
DP09450,0.6666666666666666,0.8333333333333334,Vikas Z,No action needed
DP09451,0.625,0.875,Vikas F,No action needed
DP09452,0.8571428571428571,1.0,Shreya D,No action needed
DP09453,0.5,0.5625,Sneha T,No action needed
DP09454,0.8888888888888888,0.6666666666666666,Rakesh F,No action needed
DP09455,0.75,0.75,Meena P,No action needed
DP09456,0.8,0.6,Suresh E,No action needed
DP09457,0.6666666666666666,1.0,Deepak J,No action needed
DP09458,0.4,0.6,Kiran H,No action needed
DP09459,0.875,0.75,Rahul R,No action needed
DP09460,0.5,0.625,Pooja C,No action needed
DP09461,0.5,0.7,Nikhil R,No action needed
DP09462,1.0,0.5555555555555556,Manoj W,Monitor closely
DP09463,0.5333333333333333,0.5333333333333333,Santosh K,No action needed
DP09464,0.4444444444444444,0.7777777777777778,Ravi A,No action needed
DP09465,0.5333333333333333,0.6666666666666666,Manoj P,No action needed
DP09466,0.2727272727272727,0.7272727272727273,Meena Z,No action needed
DP09467,0.5454545454545454,0.8181818181818182,Pooja M,No action needed
DP09468,0.42857142857142855,0.5714285714285714,Priya A,No action needed
DP09469,0.6428571428571429,0.7857142857142857,Pooja K,No action needed
DP09470,0.5714285714285714,0.5714285714285714,Amit G,No action needed
DP09471,0.6923076923076923,0.6923076923076923,Amit Q,No action needed
DP09472,0.625,0.75,Rahul R,No action needed
DP09473,0.5,0.75,Divya W,No action needed
DP09474,0.375,1.0,Meena A,No action needed
DP09475,0.8571428571428571,1.0,Priya D,No action needed
DP09476,0.75,0.625,Shreya X,No action needed
DP09477,0.6,0.7,Santosh N,No action needed
DP09478,0.36363636363636365,0.9090909090909091,Santosh R,No action needed
DP09479,0.375,0.625,Pooja W,No action needed
DP09480,0.75,1.0,Shreya O,No action needed
DP09481,0.6,0.7333333333333333,Deepak P,No action needed
DP09482,0.5,0.875,Deepak D,No action needed
DP09483,0.2,1.0,Manoj U,No action needed
DP09484,0.8333333333333334,0.75,Nikhil K,No action needed
DP09485,0.45454545454545453,0.8181818181818182,Amit P,No action needed
DP09486,0.5454545454545454,0.6363636363636364,Neha H,No action needed
DP09487,0.42857142857142855,0.6428571428571429,Rahul J,No action needed
DP09488,0.7142857142857143,0.7142857142857143,Pooja G,No action needed
DP09489,0.6666666666666666,0.7777777777777778,Ravi T,No action needed
DP09490,0.5,1.0,Arjun E,No action needed
DP09491,0.6,0.6,Deepak K,No action needed
DP09492,0.875,0.875,Arjun H,No action needed
DP09493,0.4444444444444444,0.7777777777777778,Nikhil D,No action needed
DP09494,0.6363636363636364,0.5454545454545454,Santosh J,No action needed
DP09495,0.8181818181818182,0.8181818181818182,Vikas E,No action needed
DP09496,0.75,0.75,Amit Z,No action needed
DP09497,0.4166666666666667,0.75,Rahul A,No action needed
DP09498,0.75,1.0,Nikhil I,No action needed
DP09499,0.5882352941176471,0.8235294117647058,Priya Z,No action needed
DP09500,0.75,0.8333333333333334,Amit R,No action needed
DP09501,0.6666666666666666,0.8888888888888888,Rakesh V,No action needed
DP09502,0.5714285714285714,1.0,Meena I,No action needed
DP09503,0.625,0.625,Meena G,No action needed
DP09504,0.8,0.5,Vikas C,No action needed
DP09505,0.7857142857142857,0.6428571428571429,Rakesh E,No action needed
DP09506,0.75,0.75,Kiran B,No action needed
DP09507,0.5333333333333333,0.8,Divya G,No action needed
DP09508,0.6,0.5,Santosh L,No action needed
DP09509,0.6666666666666666,0.6666666666666666,Ananya T,No action needed
DP09510,0.5,0.7,Amit B,No action needed
DP09511,0.5833333333333334,0.8333333333333334,Deepak W,No action needed
DP09512,0.5,0.6,Nikhil L,No action needed
DP09513,0.625,0.75,Nikhil H,No action needed
DP09514,0.5555555555555556,0.6666666666666666,Kiran X,No action needed
DP09515,0.42857142857142855,0.5714285714285714,Deepak U,No action needed
DP09516,0.4444444444444444,1.0,Deepak M,No action needed
DP09517,0.7142857142857143,0.8571428571428571,Arjun H,No action needed
DP09518,0.625,0.875,Arjun D,No action needed
DP09519,0.625,0.625,Amit D,No action needed
DP09520,0.4444444444444444,0.8888888888888888,Pooja L,No action needed
DP09521,0.375,0.625,Meena G,No action needed
DP09522,0.5,0.8,Santosh Q,No action needed
DP09523,0.75,1.0,Neha I,No action needed
DP09524,0.375,0.875,Suresh V,No action needed
DP09525,0.4444444444444444,0.6666666666666666,Vikas K,No action needed
DP09526,0.5,1.0,Shreya H,No action needed
DP09527,0.5555555555555556,0.7777777777777778,Suresh E,No action needed
DP09528,0.5,0.625,Shreya M,No action needed
DP09529,0.5,0.5,Priya C,No action needed
DP09530,0.6428571428571429,0.8571428571428571,Divya G,No action needed
DP09531,0.45454545454545453,0.7272727272727273,Manoj B,No action needed
DP09532,0.5625,0.625,Meena B,No action needed
DP09533,0.7272727272727273,0.7272727272727273,Ananya S,No action needed
DP09534,0.625,0.625,Ravi S,No action needed
DP09535,0.6363636363636364,0.8181818181818182,Kiran W,No action needed
DP09536,0.5,0.7,Rahul L,No action needed
DP09537,0.9166666666666666,0.5833333333333334,Neha M,No action needed
DP09538,0.6428571428571429,0.9285714285714286,Suresh D,No action needed
DP09539,0.75,0.375,Suresh Q,No action needed
DP09540,0.75,0.75,Ravi L,No action needed
DP09541,0.35714285714285715,0.8571428571428571,Priya G,No action needed
DP09542,0.45454545454545453,0.6363636363636364,Suresh Q,No action needed
DP09543,0.8,0.6,Sneha E,No action needed
DP09544,0.6,0.6,Manoj A,No action needed
DP09545,0.45454545454545453,0.7272727272727273,Pooja M,No action needed
DP09546,0.7272727272727273,0.6363636363636364,Neha Q,No action needed
DP09547,0.5384615384615384,0.5384615384615384,Pooja V,No action needed
DP09548,0.5833333333333334,0.6666666666666666,Sneha E,No action needed
DP09549,0.2857142857142857,0.8571428571428571,Nikhil F,No action needed
DP09550,0.7272727272727273,0.8181818181818182,Divya L,No action needed
DP09551,0.8461538461538461,0.8461538461538461,Meena L,No action needed
DP09552,0.7142857142857143,1.0,Manoj C,No action needed
DP09553,0.5,0.8,Deepak U,No action needed
DP09554,0.5555555555555556,0.6666666666666666,Ravi N,No action needed
DP09555,0.5555555555555556,0.8888888888888888,Deepak I,No action needed
DP09556,0.7142857142857143,0.8571428571428571,Sneha L,No action needed
DP09557,0.5,1.0,Ananya J,No action needed
DP09558,0.8181818181818182,0.7272727272727273,Sneha X,No action needed
DP09559,0.5294117647058824,0.8235294117647058,Suresh U,No action needed
DP09560,0.5714285714285714,0.7142857142857143,Santosh M,No action needed
DP09561,0.625,0.625,Vikas V,No action needed
DP09562,0.875,0.625,Divya Y,No action needed
DP09563,0.5714285714285714,0.8571428571428571,Divya O,No action needed
DP09564,0.6666666666666666,1.0,Kiran B,No action needed
DP09565,0.46153846153846156,0.7692307692307693,Meena Z,No action needed
DP09566,0.5714285714285714,0.7142857142857143,Divya S,No action needed
DP09567,0.45454545454545453,0.9090909090909091,Shreya M,No action needed
DP09568,0.6153846153846154,0.6153846153846154,Rakesh M,No action needed
DP09569,0.6666666666666666,0.7777777777777778,Rakesh D,No action needed
DP09570,0.6666666666666666,0.6666666666666666,Amit I,No action needed
DP09571,0.8947368421052632,0.7368421052631579,Arjun W,No action needed
DP09572,0.8,0.7,Shreya O,No action needed
DP09573,0.8333333333333334,0.5833333333333334,Meena V,No action needed
DP09574,0.5714285714285714,0.8571428571428571,Ananya V,No action needed
DP09575,0.7777777777777778,0.6666666666666666,Kiran V,No action needed
DP09576,0.4166666666666667,0.75,Pooja J,No action needed
DP09577,0.5,0.5714285714285714,Suresh D,No action needed
DP09578,0.8571428571428571,0.42857142857142855,Rahul S,No action needed
DP09579,0.6470588235294118,0.47058823529411764,Suresh J,No action needed
DP09580,0.5,0.6,Vikas G,No action needed
DP09581,0.5,0.6666666666666666,Neha T,No action needed
DP09582,0.6,0.8,Meena Q,No action needed
DP09583,0.8461538461538461,0.6153846153846154,Suresh H,No action needed
DP09584,1.0,0.6,Meena L,SLA renegotiation
DP09585,0.2,0.6,Pooja C,No action needed
DP09586,0.5833333333333334,0.8333333333333334,Neha Z,No action needed
DP09587,0.8181818181818182,0.9090909090909091,Kiran N,No action needed
DP09588,0.8888888888888888,0.7777777777777778,Pooja E,No action needed
DP09589,0.6923076923076923,0.6923076923076923,Nikhil Q,No action needed
DP09590,0.6,0.8,Sneha O,No action needed
DP09591,0.875,0.625,Suresh H,No action needed
DP09592,0.6,0.8,Nikhil P,No action needed
DP09593,0.75,1.0,Rakesh R,No action needed
DP09594,0.6923076923076923,0.7692307692307693,Nikhil C,No action needed
DP09595,0.9230769230769231,0.5384615384615384,Ravi B,No action needed
DP09596,0.5,0.7,Neha D,No action needed
DP09597,0.36363636363636365,0.9090909090909091,Suresh W,No action needed
DP09598,0.875,0.375,Ananya P,No action needed
DP09599,0.3333333333333333,0.6666666666666666,Deepak Q,No action needed
DP09600,0.7,0.9,Nikhil A,No action needed
DP09601,0.5,0.75,Sneha U,No action needed
DP09602,0.5714285714285714,0.7142857142857143,Santosh E,No action needed
DP09603,0.6428571428571429,0.9285714285714286,Suresh W,No action needed
DP09604,0.875,0.625,Kiran L,No action needed
DP09605,0.7,0.5,Manoj Z,No action needed
DP09606,1.0,1.0,Nikhil H,Suspend immediately
DP09607,0.5,0.6,Deepak L,No action needed
DP09608,0.6666666666666666,0.8,Deepak Z,No action needed
DP09609,0.6923076923076923,0.8461538461538461,Divya O,No action needed
DP09610,0.75,0.75,Divya A,No action needed
DP09611,0.75,0.875,Meena W,No action needed
DP09612,0.6923076923076923,0.7692307692307693,Suresh O,No action needed
DP09613,0.5714285714285714,0.42857142857142855,Neha J,No action needed
DP09614,0.5454545454545454,0.6363636363636364,Divya H,No action needed
DP09615,0.6666666666666666,0.8333333333333334,Neha E,No action needed
DP09616,0.5,0.625,Sneha V,No action needed
DP09617,0.5,0.6666666666666666,Pooja S,No action needed
DP09618,0.625,0.75,Sneha Q,No action needed
DP09619,0.7,0.8,Ravi Q,No action needed
DP09620,0.7,0.8,Ravi G,No action needed
DP09621,0.6666666666666666,1.0,Kiran D,No action needed
DP09622,0.9230769230769231,0.6923076923076923,Rakesh H,No action needed
DP09623,0.375,0.625,Pooja T,No action needed
DP09624,0.5714285714285714,0.7142857142857143,Neha C,No action needed
DP09625,0.8571428571428571,1.0,Ananya W,No action needed
DP09626,0.5714285714285714,0.5714285714285714,Sneha V,No action needed
DP09627,0.5454545454545454,0.6363636363636364,Divya Q,No action needed
DP09628,0.5555555555555556,0.8888888888888888,Suresh B,No action needed
DP09629,0.6666666666666666,0.8888888888888888,Santosh N,No action needed
DP09630,0.6666666666666666,0.8888888888888888,Santosh W,No action needed
DP09631,0.6666666666666666,0.6666666666666666,Neha W,No action needed
DP09632,0.7142857142857143,1.0,Divya S,No action needed
DP09633,0.7857142857142857,0.5714285714285714,Meena G,No action needed
DP09634,0.75,1.0,Vikas F,No action needed
DP09635,0.6666666666666666,0.5,Santosh B,No action needed
DP09636,0.6666666666666666,0.8333333333333334,Neha N,No action needed
DP09637,0.6666666666666666,0.8333333333333334,Suresh P,No action needed
DP09638,0.6666666666666666,0.5555555555555556,Divya V,No action needed
DP09639,0.625,0.875,Sneha F,No action needed
DP09640,0.0,1.0,Ananya O,No action needed
DP09641,0.8333333333333334,1.0,Pooja D,No action needed
DP09642,0.6666666666666666,0.7777777777777778,Amit Z,No action needed
DP09643,0.6428571428571429,0.6428571428571429,Vikas R,No action needed
DP09644,0.6666666666666666,0.6666666666666666,Deepak G,No action needed
DP09645,0.7142857142857143,0.8571428571428571,Neha L,No action needed
DP09646,0.8181818181818182,0.5454545454545454,Suresh P,No action needed
DP09647,0.9,0.7,Deepak E,No action needed
DP09648,0.0,0.6666666666666666,Meena F,No action needed
DP09649,0.9,0.8,Kiran F,No action needed
DP09650,0.5882352941176471,0.5882352941176471,Nikhil B,No action needed
DP09651,0.875,0.75,Kiran S,No action needed
DP09652,0.6666666666666666,0.6666666666666666,Suresh K,No action needed
DP09653,0.6666666666666666,0.8333333333333334,Ananya D,No action needed
DP09654,0.5555555555555556,1.0,Meena H,No action needed
DP09655,0.5555555555555556,0.7777777777777778,Priya P,No action needed
DP09656,0.5,0.8333333333333334,Suresh I,No action needed
DP09657,0.6666666666666666,0.4444444444444444,Priya L,No action needed
DP09658,0.6,0.5,Divya L,No action needed
DP09659,0.25,0.75,Manoj U,No action needed
DP09660,0.75,0.8333333333333334,Manoj X,No action needed
DP09661,0.4666666666666667,0.8,Shreya E,No action needed
DP09662,0.4375,0.4375,Santosh P,No action needed
DP09663,0.7272727272727273,0.7272727272727273,Ravi V,No action needed
DP09664,0.625,0.75,Manoj E,No action needed
DP09665,0.45454545454545453,0.8181818181818182,Deepak L,No action needed
DP09666,0.8571428571428571,0.8571428571428571,Neha D,No action needed
DP09667,0.5,0.7857142857142857,Rakesh Q,No action needed
DP09668,0.7272727272727273,0.6363636363636364,Nikhil I,No action needed
DP09669,0.3333333333333333,1.0,Rahul K,No action needed
DP09670,0.875,0.75,Suresh R,No action needed
DP09671,0.8571428571428571,0.8571428571428571,Ananya C,No action needed
DP09672,0.625,0.625,Divya G,No action needed
DP09673,0.7857142857142857,0.5714285714285714,Kiran K,No action needed
DP09674,0.6666666666666666,0.7777777777777778,Neha W,No action needed
DP09675,0.625,0.75,Santosh L,No action needed
DP09676,0.23076923076923078,0.8461538461538461,Suresh Z,No action needed
DP09677,0.5555555555555556,0.6666666666666666,Neha A,No action needed
DP09678,0.8,0.8,Priya D,No action needed
DP09679,0.5454545454545454,0.7272727272727273,Ananya R,No action needed
DP09680,0.6363636363636364,0.7272727272727273,Arjun P,No action needed
DP09681,0.6363636363636364,0.6363636363636364,Ravi F,No action needed
DP09682,0.8888888888888888,0.7777777777777778,Suresh Y,No action needed
DP09683,0.6666666666666666,0.5833333333333334,Nikhil I,No action needed
DP09684,0.8571428571428571,0.5714285714285714,Rakesh B,No action needed
DP09685,0.7777777777777778,0.5555555555555556,Rakesh H,No action needed
DP09686,0.5384615384615384,0.6153846153846154,Manoj F,No action needed
DP09687,0.5,0.6666666666666666,Meena L,No action needed
DP09688,1.0,0.8333333333333334,Meena K,Urgent review and SLA renegotiation
DP09689,0.7142857142857143,0.8571428571428571,Kiran Q,No action needed
DP09690,0.8181818181818182,0.8181818181818182,Rahul D,No action needed
DP09691,0.8,0.7333333333333333,Santosh Q,No action needed
DP09692,0.8571428571428571,0.5714285714285714,Manoj N,No action needed
DP09693,0.8333333333333334,1.0,Suresh T,No action needed
DP09694,0.7,0.4,Pooja T,No action needed
DP09695,1.0,0.6666666666666666,Meena X,SLA renegotiation
DP09696,0.75,0.875,Pooja N,No action needed
DP09697,0.8181818181818182,0.6363636363636364,Amit D,No action needed
DP09698,0.625,0.75,Kiran I,No action needed
DP09699,0.7777777777777778,0.7777777777777778,Deepak U,No action needed
DP09700,0.5454545454545454,0.5454545454545454,Manoj P,No action needed
DP09701,0.7777777777777778,0.7777777777777778,Arjun F,No action needed
DP09702,0.625,0.75,Deepak W,No action needed
DP09703,0.8571428571428571,0.5714285714285714,Santosh Z,No action needed
DP09704,0.4,0.6,Amit Y,No action needed
DP09705,0.9,0.8,Manoj F,No action needed
DP09706,0.625,0.5,Arjun M,No action needed
DP09707,0.75,0.75,Shreya K,No action needed
DP09708,0.14285714285714285,0.8571428571428571,Suresh P,No action needed
DP09709,0.2857142857142857,0.7142857142857143,Pooja R,No action needed
DP09710,0.8333333333333334,0.6666666666666666,Kiran H,No action needed
DP09711,0.25,0.75,Neha W,No action needed
DP09712,0.6363636363636364,1.0,Deepak P,No action needed
DP09713,0.5,0.6,Meena U,No action needed
DP09714,0.5454545454545454,0.9090909090909091,Arjun N,No action needed
DP09715,0.7777777777777778,0.7777777777777778,Santosh V,No action needed
DP09716,0.625,0.875,Divya Z,No action needed
DP09717,0.3076923076923077,0.6153846153846154,Suresh S,No action needed
DP09718,0.6923076923076923,0.8461538461538461,Vikas T,No action needed
DP09719,0.6,1.0,Nikhil N,No action needed
DP09720,0.4,0.7,Vikas N,No action needed
DP09721,0.6,0.5,Arjun G,No action needed
DP09722,0.6666666666666666,1.0,Vikas G,No action needed
DP09723,0.45454545454545453,0.9090909090909091,Ravi U,No action needed
DP09724,0.9,0.7,Pooja B,No action needed
DP09725,0.8,0.9,Meena W,No action needed
DP09726,0.8,0.8,Pooja H,No action needed
DP09727,0.375,0.75,Deepak I,No action needed
DP09728,0.8461538461538461,0.7692307692307693,Suresh V,No action needed
DP09729,0.7142857142857143,0.5714285714285714,Neha O,No action needed
DP09730,0.6666666666666666,0.8,Nikhil W,No action needed
DP09731,0.8,0.7,Neha N,No action needed
DP09732,0.6666666666666666,0.5555555555555556,Vikas W,No action needed
DP09733,0.6666666666666666,0.75,Kiran L,No action needed
DP09734,0.5,0.8333333333333334,Nikhil Y,No action needed
DP09735,0.8,0.6666666666666666,Neha Y,No action needed
DP09736,0.75,1.0,Rakesh R,No action needed
DP09737,0.5714285714285714,0.5714285714285714,Deepak N,No action needed
DP09738,0.5555555555555556,0.8888888888888888,Meena R,No action needed
DP09739,0.5,0.875,Deepak D,No action needed
DP09740,0.625,0.75,Santosh R,No action needed
DP09741,0.6363636363636364,0.7272727272727273,Vikas C,No action needed
DP09742,0.5,0.7,Arjun X,No action needed
DP09743,0.6363636363636364,0.8181818181818182,Divya K,No action needed
DP09744,0.2222222222222222,0.8888888888888888,Rahul N,No action needed
DP09745,0.625,0.625,Priya Y,No action needed
DP09746,0.8333333333333334,0.6666666666666666,Vikas Z,No action needed
DP09747,0.3333333333333333,0.75,Sneha I,No action needed
DP09748,0.6666666666666666,0.8333333333333334,Santosh J,No action needed
DP09749,0.4,0.5333333333333333,Vikas O,No action needed
DP09750,0.625,0.75,Pooja Y,No action needed
DP09751,0.6666666666666666,0.6666666666666666,Rakesh O,No action needed
DP09752,0.75,0.625,Suresh J,No action needed
DP09753,0.2857142857142857,1.0,Ananya W,No action needed
DP09754,0.7777777777777778,0.8888888888888888,Arjun K,No action needed
DP09755,0.6923076923076923,0.7692307692307693,Manoj C,No action needed
DP09756,0.5,0.6666666666666666,Rakesh D,No action needed
DP09757,0.5454545454545454,0.8181818181818182,Arjun V,No action needed
DP09758,0.6153846153846154,0.8461538461538461,Neha M,No action needed
DP09759,0.5,0.875,Rakesh P,No action needed
DP09760,0.8181818181818182,0.6363636363636364,Neha Q,No action needed
DP09761,0.7777777777777778,0.5555555555555556,Kiran B,No action needed
DP09762,0.6666666666666666,0.8333333333333334,Vikas V,No action needed
DP09763,0.6666666666666666,0.8,Divya J,No action needed
DP09764,0.45454545454545453,0.9090909090909091,Meena R,No action needed
DP09765,0.7,0.5,Arjun N,No action needed
DP09766,0.45454545454545453,0.5454545454545454,Amit U,No action needed
DP09767,0.6,1.0,Ananya X,No action needed
DP09768,0.75,0.625,Rakesh X,No action needed
DP09769,0.6666666666666666,0.6666666666666666,Ananya O,No action needed
DP09770,0.625,0.6875,Pooja U,No action needed
DP09771,0.8333333333333334,0.6666666666666666,Amit N,No action needed
DP09772,1.0,1.0,Deepak X,Suspend immediately
DP09773,0.5384615384615384,0.7692307692307693,Santosh B,No action needed
DP09774,0.25,1.0,Divya R,No action needed
DP09775,0.2857142857142857,0.8571428571428571,Ananya Y,No action needed
DP09776,0.6666666666666666,0.8888888888888888,Santosh D,No action needed
DP09777,0.42857142857142855,0.7142857142857143,Sneha Q,No action needed
DP09778,0.8333333333333334,0.75,Ravi O,No action needed
DP09779,0.8333333333333334,0.8333333333333334,Arjun H,No action needed
DP09780,0.7272727272727273,0.8181818181818182,Santosh Q,No action needed
DP09781,0.6153846153846154,0.9230769230769231,Neha N,No action needed
DP09782,0.8,1.0,Ananya K,No action needed
DP09783,1.0,0.8571428571428571,Shreya A,Urgent review and SLA renegotiation
DP09784,0.6363636363636364,0.5454545454545454,Pooja U,No action needed
DP09785,0.6363636363636364,0.7272727272727273,Suresh C,No action needed
DP09786,0.75,0.75,Meena V,No action needed
DP09787,0.6666666666666666,0.8333333333333334,Divya Q,No action needed
DP09788,0.5384615384615384,0.7692307692307693,Priya A,No action needed
DP09789,0.7142857142857143,0.7142857142857143,Neha F,No action needed
DP09790,1.0,0.8333333333333334,Sneha U,Urgent review and SLA renegotiation
DP09791,0.6666666666666666,0.8333333333333334,Deepak A,No action needed
DP09792,0.5,0.9166666666666666,Ravi U,No action needed
DP09793,0.6666666666666666,0.6666666666666666,Shreya A,No action needed
DP09794,0.5,0.625,Sneha C,No action needed
DP09795,0.8333333333333334,0.5,Manoj Z,No action needed
DP09796,0.5,0.8571428571428571,Santosh J,No action needed
DP09797,1.0,0.75,Shreya V,Urgent review and SLA renegotiation
DP09798,0.7142857142857143,0.7857142857142857,Rakesh W,No action needed
DP09799,0.4,0.7,Rahul S,No action needed
DP09800,0.875,0.875,Arjun Q,No action needed
DP09801,0.7142857142857143,0.8571428571428571,Ananya Y,No action needed
DP09802,1.0,0.5,Amit I,Monitor closely
DP09803,0.5,0.875,Rakesh N,No action needed
DP09804,0.5,0.6666666666666666,Divya H,No action needed
DP09805,0.8181818181818182,0.8181818181818182,Ravi U,No action needed
DP09806,0.8181818181818182,0.45454545454545453,Ananya I,No action needed
DP09807,0.8571428571428571,0.7142857142857143,Rahul N,No action needed
DP09808,0.5454545454545454,0.7272727272727273,Deepak B,No action needed
DP09809,0.5555555555555556,0.8888888888888888,Arjun H,No action needed
DP09810,0.9090909090909091,0.8181818181818182,Divya C,No action needed
DP09811,0.8333333333333334,0.6666666666666666,Deepak E,No action needed
DP09812,0.7142857142857143,0.8571428571428571,Rakesh Q,No action needed
DP09813,0.7142857142857143,1.0,Nikhil N,No action needed
DP09814,0.42857142857142855,0.8571428571428571,Vikas Q,No action needed
DP09815,0.7777777777777778,0.6666666666666666,Pooja Q,No action needed
DP09816,0.7142857142857143,0.2857142857142857,Kiran R,No action needed
DP09817,0.6666666666666666,0.6666666666666666,Amit M,No action needed
DP09818,0.35714285714285715,0.7142857142857143,Neha R,No action needed
DP09819,0.625,0.875,Amit M,No action needed
DP09820,0.5,0.7,Rakesh S,No action needed
DP09821,0.6666666666666666,0.6666666666666666,Nikhil E,No action needed
DP09822,0.75,0.875,Santosh A,No action needed
DP09823,0.6,0.8,Rakesh C,No action needed
DP09824,0.6,0.8,Suresh E,No action needed
DP09825,0.42857142857142855,0.7142857142857143,Rahul E,No action needed
DP09826,1.0,0.36363636363636365,Shreya S,Monitor closely
DP09827,0.625,0.75,Deepak D,No action needed
DP09828,0.42857142857142855,1.0,Ananya U,No action needed
DP09829,0.8888888888888888,0.5555555555555556,Neha D,No action needed
DP09830,0.375,0.875,Rakesh E,No action needed
DP09831,0.75,0.9166666666666666,Deepak Q,No action needed
DP09832,0.5714285714285714,0.7142857142857143,Suresh U,No action needed
DP09833,0.9166666666666666,0.6666666666666666,Santosh L,No action needed
DP09834,1.0,0.8571428571428571,Suresh N,Urgent review and SLA renegotiation
DP09835,0.75,0.3333333333333333,Ravi N,No action needed
DP09836,0.6666666666666666,0.6666666666666666,Santosh S,No action needed
DP09837,0.7142857142857143,0.5714285714285714,Deepak C,No action needed
DP09838,0.8,0.8,Neha R,No action needed
DP09839,0.6,0.7333333333333333,Kiran T,No action needed
DP09840,0.75,0.5,Neha C,No action needed
DP09841,0.8571428571428571,0.8571428571428571,Ravi C,No action needed
DP09842,0.2857142857142857,0.5714285714285714,Amit O,No action needed
DP09843,0.3,0.6,Vikas I,No action needed
DP09844,0.6666666666666666,0.5555555555555556,Deepak C,No action needed
DP09845,0.2222222222222222,0.8888888888888888,Divya F,No action needed
DP09846,0.5,0.6666666666666666,Pooja Y,No action needed
DP09847,0.5,0.7142857142857143,Rakesh V,No action needed
DP09848,0.6153846153846154,0.6923076923076923,Divya A,No action needed
DP09849,0.5,0.8,Divya E,No action needed
DP09850,0.8333333333333334,0.75,Shreya B,No action needed
DP09851,0.875,0.625,Nikhil C,No action needed
DP09852,1.0,0.5,Nikhil T,Monitor closely
DP09853,0.6666666666666666,0.5833333333333334,Santosh H,No action needed
DP09854,0.4444444444444444,0.6666666666666666,Rahul C,No action needed
